R_m,alpha,tension_Pa,compression_Pa
2.792279237804e+00,2.080567538217e-05,2.896344992491e+05,2.475135969638e+07
2.944888649628e+00,2.080567538217e-05,1.793745761747e+05,2.330639940418e+07
3.105838786213e+00,2.080567538217e-05,8.137482328691e+04,2.194576606235e+07
3.275585502074e+00,2.080567538217e-05,1.601928853496e+03,2.066453855238e+07
3.454609566030e+00,2.080567538217e-05,0.000000000000e+00,1.945808294653e+07
3.643418022870e+00,2.080567538217e-05,0.000000000000e+00,1.832203574794e+07
3.842545629440e+00,2.080567538217e-05,0.000000000000e+00,1.725228810881e+07
4.052556369225e+00,2.080567538217e-05,0.000000000000e+00,1.624497096959e+07
4.274045049697e+00,2.080567538217e-05,0.000000000000e+00,1.529644106539e+07
4.507638986977e+00,2.080567538217e-05,0.000000000000e+00,1.440326774910e+07
4.753999782561e+00,2.080567538217e-05,0.000000000000e+00,1.356222058344e+07
5.013825197157e+00,2.080567538217e-05,0.000000000000e+00,1.277025765709e+07
5.287851126931e+00,2.080567538217e-05,0.000000000000e+00,1.202451458274e+07
5.576853687767e+00,2.080567538217e-05,0.000000000000e+00,1.132229413717e+07
5.881651413438e+00,2.080567538217e-05,0.000000000000e+00,1.066105650585e+07
6.203107573913e+00,2.080567538217e-05,0.000000000000e+00,1.003841009697e+07
6.542132620377e+00,2.080567538217e-05,0.000000000000e+00,9.452102891417e+06
6.899686763872e+00,2.080567538217e-05,0.000000000000e+00,8.900014297620e+06
7.276782694877e+00,2.080567538217e-05,0.000000000000e+00,8.380147481724e+06
7.674488451523e+00,2.080567538217e-05,0.000000000000e+00,7.890622145331e+06
8.093930444567e+00,2.080567538217e-05,0.000000000000e+00,7.429667724725e+06
8.536296647692e+00,2.080567538217e-05,0.000000000000e+00,6.995616986968e+06
9.002839962173e+00,2.080567538217e-05,0.000000000000e+00,6.586899999710e+06
9.494881765433e+00,2.080567538217e-05,0.000000000000e+00,6.202038452896e+06
1.001381565354e+01,2.080567538217e-05,0.000000000000e+00,5.839640311834e+06
1.056111138827e+01,2.080567538217e-05,0.000000000000e+00,5.498394782294e+06
1.113831905982e+01,2.080567538217e-05,0.000000000000e+00,5.177067569409e+06
1.174707347714e+01,2.080567538217e-05,0.000000000000e+00,4.874496413253e+06
1.238909879816e+01,2.080567538217e-05,0.000000000000e+00,4.589586884923e+06
1.306621341299e+01,2.080567538217e-05,0.000000000000e+00,4.321308427942e+06
1.378033509421e+01,2.080567538217e-05,0.000000000000e+00,4.068690630656e+06
1.453348642843e+01,2.080567538217e-05,0.000000000000e+00,3.830819716134e+06
1.532780054486e+01,2.080567538217e-05,0.000000000000e+00,3.606835236894e+06
1.616552715688e+01,2.080567538217e-05,0.000000000000e+00,3.395926962485e+06
1.704903893387e+01,2.080567538217e-05,0.000000000000e+00,3.197331948674e+06
1.798083822122e+01,2.080567538217e-05,0.000000000000e+00,3.010331777635e+06
1.896356412767e+01,2.080567538217e-05,0.000000000000e+00,2.834249959162e+06
2.000000000000e+01,2.080567538217e-05,0.000000000000e+00,2.668449483510e+06
7.000000000000e-01,2.408896728518e-05,1.422994655910e+07,1.182199401615e+08
7.382578457164e-01,2.408896728518e-05,1.292233366613e+07,1.113202017041e+08
7.786066382311e-01,2.408896728518e-05,1.171935546790e+07,1.048231210863e+08
8.211606562871e-01,2.408896728518e-05,1.061328049881e+07,9.870519989031e+07
8.660404244251e-01,2.408896728518e-05,9.596917895639e+06,9.294431102814e+07
9.133730543420e-01,2.408896728518e-05,8.663581205301e+06,8.751961871293e+07
9.632926049056e-01,2.408896728518e-05,7.807054526246e+06,8.241150310090e+07
1.015940461846e+00,2.408896728518e-05,7.021560838101e+06,7.760148933096e+07
1.071465738198e+00,2.408896728518e-05,6.301732382979e+06,7.307218070550e+07
1.130025696630e+00,2.408896728518e-05,5.642582970111e+06,6.880719577059e+07
1.191786194854e+00,2.408896728518e-05,5.039482083247e+06,6.479110906808e+07
1.256922155382e+00,2.408896728518e-05,4.488130677538e+06,6.100939534539e+07
1.325618060951e+00,2.408896728518e-05,3.984538559537e+06,5.744837702101e+07
1.398068477029e+00,2.408896728518e-05,3.525003250408e+06,5.409517471591e+07
1.474478602879e+00,2.408896728518e-05,3.106090238508e+06,5.093766067181e+07
1.555064852738e+00,2.408896728518e-05,2.724614533296e+06,4.796441488795e+07
1.640055468759e+00,2.408896728518e-05,2.377623437856e+06,4.516468381756e+07
1.729691167460e+00,2.408896728518e-05,2.062380462442e+06,4.252834147480e+07
1.824225821491e+00,2.408896728518e-05,1.776350306204e+06,4.004585281142e+07
1.923927178677e+00,2.408896728518e-05,1.517184838746e+06,3.770823923066e+07
2.029077620350e+00,2.408896728518e-05,1.282710017413e+06,3.550704611382e+07
2.139974961130e+00,2.408896728518e-05,1.070913680133e+06,3.343431224176e+07
2.256933292416e+00,2.408896728518e-05,8.799341574090e+05,3.148254100105e+07
2.380283871978e+00,2.408896728518e-05,7.080496505537e+05,2.964467327043e+07
2.510376062171e+00,2.408896728518e-05,5.536683265449e+05,2.791406188955e+07
2.647578319423e+00,2.408896728518e-05,4.153190830029e+05,2.628444761775e+07
2.792279237804e+00,2.408896728518e-05,2.916429396818e+05,2.474993649574e+07
2.944888649628e+00,2.408896728518e-05,1.813850156169e+05,2.330497852850e+07
3.105838786213e+00,2.408896728518e-05,8.338705363404e+04,2.194434761222e+07
3.275585502074e+00,2.408896728518e-05,2.596137061072e+03,2.066312263257e+07
3.454609566030e+00,2.408896728518e-05,0.000000000000e+00,1.945666966617e+07
3.643418022870e+00,2.408896728518e-05,0.000000000000e+00,1.832062522067e+07
3.842545629440e+00,2.408896728518e-05,0.000000000000e+00,1.725088045294e+07
4.052556369225e+00,2.408896728518e-05,0.000000000000e+00,1.624356630827e+07
4.274045049697e+00,2.408896728518e-05,0.000000000000e+00,1.529503952681e+07
4.507638986977e+00,2.408896728518e-05,0.000000000000e+00,1.440186946662e+07
4.753999782561e+00,2.408896728518e-05,0.000000000000e+00,1.356082569577e+07
5.013825197157e+00,2.408896728518e-05,0.000000000000e+00,1.276886630851e+07
5.287851126931e+00,2.408896728518e-05,0.000000000000e+00,1.202312692325e+07
5.576853687767e+00,2.408896728518e-05,0.000000000000e+00,1.132091032267e+07
5.881651413438e+00,2.408896728518e-05,0.000000000000e+00,1.065967669835e+07
6.203107573913e+00,2.408896728518e-05,0.000000000000e+00,1.003703446475e+07
6.542132620377e+00,2.408896728518e-05,0.000000000000e+00,9.450731609202e+06
6.899686763872e+00,2.408896728518e-05,0.000000000000e+00,8.898647546791e+06
7.276782694877e+00,2.408896728518e-05,0.000000000000e+00,8.378785450480e+06
7.674488451523e+00,2.408896728518e-05,0.000000000000e+00,7.889265028863e+06
8.093930444567e+00,2.408896728518e-05,0.000000000000e+00,7.428315725393e+06
8.536296647692e+00,2.408896728518e-05,0.000000000000e+00,6.994270314466e+06
9.002839962173e+00,2.408896728518e-05,0.000000000000e+00,6.585558871222e+06
9.494881765433e+00,2.408896728518e-05,0.000000000000e+00,6.200703093245e+06
1.001381565354e+01,2.408896728518e-05,0.000000000000e+00,5.838310953625e+06
1.056111138827e+01,2.408896728518e-05,0.000000000000e+00,5.497071666036e+06
1.113831905982e+01,2.408896728518e-05,0.000000000000e+00,5.175750943630e+06
1.174707347714e+01,2.408896728518e-05,0.000000000000e+00,4.873186534592e+06
1.238909879816e+01,2.408896728518e-05,0.000000000000e+00,4.588284018211e+06
1.306621341299e+01,2.408896728518e-05,0.000000000000e+00,4.320012846255e+06
1.378033509421e+01,2.408896728518e-05,0.000000000000e+00,4.067402615343e+06
1.453348642843e+01,2.408896728518e-05,0.000000000000e+00,3.829539556824e+06
1.532780054486e+01,2.408896728518e-05,0.000000000000e+00,3.605563231471e+06
1.616552715688e+01,2.408896728518e-05,0.000000000000e+00,3.394663417025e+06
1.704903893387e+01,2.408896728518e-05,0.000000000000e+00,3.196077177347e+06
1.798083822122e+01,2.408896728518e-05,0.000000000000e+00,3.009086102573e+06
1.896356412767e+01,2.408896728518e-05,0.000000000000e+00,2.833013710277e+06
2.000000000000e+01,2.408896728518e-05,0.000000000000e+00,2.667222998265e+06
7.000000000000e-01,2.789038732018e-05,1.423215283855e+07,1.182182510356e+08
7.382578457164e-01,2.789038732018e-05,1.292454589840e+07,1.113185134650e+08
7.786066382311e-01,2.789038732018e-05,1.172157357887e+07,1.048214337730e+08
8.211606562871e-01,2.789038732018e-05,1.061550441027e+07,9.870351354377e+07
8.660404244251e-01,2.789038732018e-05,9.599147525087e+06,9.294262569090e+07
9.133730543420e-01,2.789038732018e-05,8.665816465833e+06,8.751793442944e+07
9.632926049056e-01,2.789038732018e-05,7.809295326394e+06,8.240981991756e+07
1.015940461846e+00,2.789038732018e-05,7.023807081678e+06,7.759980729622e+07
1.071465738198e+00,2.789038732018e-05,6.303983968914e+06,7.307049986991e+07
1.130025696630e+00,2.789038732018e-05,5.644839792281e+06,6.880551618690e+07
1.191786194854e+00,2.789038732018e-05,5.041744030291e+06,6.478943079136e+07
1.256922155382e+00,2.789038732018e-05,4.490397632674e+06,6.100771843309e+07
1.325618060951e+00,2.789038732018e-05,3.986810400365e+06,5.744670153309e+07
1.398068477029e+00,2.789038732018e-05,3.527279848703e+06,5.409350071492e+07
1.474478602879e+00,2.789038732018e-05,3.108371460011e+06,5.093598822303e+07
1.555064852738e+00,2.789038732018e-05,2.726900237490e+06,4.796274405948e+07
1.640055468759e+00,2.789038732018e-05,2.379913477733e+06,4.516301468045e+07
1.729691167460e+00,2.789038732018e-05,2.064674684264e+06,4.252667410316e+07
1.824225821491e+00,2.789038732018e-05,1.778648549250e+06,4.004418728254e+07
1.923927178677e+00,2.789038732018e-05,1.519486935056e+06,3.770657562519e+07
2.029077620350e+00,2.789038732018e-05,1.285015791516e+06,3.550538451585e+07
2.139974961130e+00,2.789038732018e-05,1.073222948763e+06,3.343265273897e+07
2.256933292416e+00,2.789038732018e-05,8.822467292214e+05,3.148088368488e+07
2.380283871978e+00,2.789038732018e-05,7.103653258184e+05,2.964301823621e+07
2.510376062171e+00,2.789038732018e-05,5.559868968391e+05,2.791240923667e+07
2.647578319423e+00,2.789038732018e-05,4.176403308889e+05,2.628279744979e+07
2.792279237804e+00,2.789038732018e-05,2.939666383764e+05,2.474828892066e+07
2.944888649628e+00,2.789038732018e-05,1.837109286503e+05,2.330333365882e+07
3.105838786213e+00,2.789038732018e-05,8.571493449920e+04,2.194270556515e+07
3.275585502074e+00,2.789038732018e-05,3.746665115053e+03,2.066148353024e+07
3.454609566030e+00,2.789038732018e-05,0.000000000000e+00,1.945503363577e+07
3.643418022870e+00,2.789038732018e-05,0.000000000000e+00,1.831899239466e+07
3.842545629440e+00,2.789038732018e-05,0.000000000000e+00,1.724925096925e+07
4.052556369225e+00,2.789038732018e-05,0.000000000000e+00,1.624194031048e+07
4.274045049697e+00,2.789038732018e-05,0.000000000000e+00,1.529341716435e+07
4.507638986977e+00,2.789038732018e-05,0.000000000000e+00,1.440025089498e+07
4.753999782561e+00,2.789038732018e-05,0.000000000000e+00,1.355921107671e+07
5.013825197157e+00,2.789038732018e-05,0.000000000000e+00,1.276725581027e+07
5.287851126931e+00,2.789038732018e-05,0.000000000000e+00,1.202152072075e+07
5.576853687767e+00,2.789038732018e-05,0.000000000000e+00,1.131930859772e+07
5.881651413438e+00,2.789038732018e-05,0.000000000000e+00,1.065807963990e+07
6.203107573913e+00,2.789038732018e-05,0.000000000000e+00,1.003544226905e+07
6.542132620377e+00,2.789038732018e-05,0.000000000000e+00,9.449144480065e+06
6.899686763872e+00,2.789038732018e-05,0.000000000000e+00,8.897065695775e+06
7.276782694877e+00,2.789038732018e-05,0.000000000000e+00,8.377209097104e+06
7.674488451523e+00,2.789038732018e-05,0.000000000000e+00,7.887694400818e+06
8.093930444567e+00,2.789038732018e-05,0.000000000000e+00,7.426751058735e+06
8.536296647692e+00,2.789038732018e-05,0.000000000000e+00,6.992711853808e+06
9.002839962173e+00,2.789038732018e-05,0.000000000000e+00,6.584006869921e+06
9.494881765433e+00,2.789038732018e-05,0.000000000000e+00,6.199157813574e+06
1.001381565354e+01,2.789038732018e-05,0.000000000000e+00,5.836772666933e+06
1.056111138827e+01,2.789038732018e-05,0.000000000000e+00,5.495540652893e+06
1.113831905982e+01,2.789038732018e-05,0.000000000000e+00,5.174227493957e+06
1.174707347714e+01,2.789038732018e-05,0.000000000000e+00,4.871670947772e+06
1.238909879816e+01,2.789038732018e-05,0.000000000000e+00,4.586776603169e+06
1.306621341299e+01,2.789038732018e-05,0.000000000000e+00,4.318513921524e+06
1.378033509421e+01,2.789038732018e-05,0.000000000000e+00,4.065912509096e+06
1.453348642843e+01,2.789038732018e-05,0.000000000000e+00,3.828058606874e+06
1.532780054486e+01,2.789038732018e-05,0.000000000000e+00,3.604091785231e+06
1.616552715688e+01,2.789038732018e-05,0.000000000000e+00,3.393201831437e+06
1.704903893387e+01,2.789038732018e-05,0.000000000000e+00,3.194625818764e+06
1.798083822122e+01,2.789038732018e-05,0.000000000000e+00,3.007645346588e+06
1.896356412767e+01,2.789038732018e-05,0.000000000000e+00,2.831583941511e+06
2.000000000000e+01,2.789038732018e-05,0.000000000000e+00,2.665804610085e+06
7.000000000000e-01,3.229169999944e-05,1.423470680863e+07,1.182162954040e+08
7.382578457164e-01,3.229169999944e-05,1.292710673018e+07,1.113165588642e+08
7.786066382311e-01,3.229169999944e-05,1.172414118472e+07,1.048194802487e+08
8.211606562871e-01,3.229169999944e-05,1.061807869766e+07,9.870156114326e+07
8.660404244251e-01,3.229169999944e-05,9.601728396443e+06,9.294067446384e+07
9.133730543420e-01,3.229169999944e-05,8.668403818340e+06,8.751598442761e+07
9.632926049056e-01,3.229169999944e-05,7.811889051833e+06,8.240787119500e+07
1.015940461846e+00,3.229169999944e-05,7.026407066232e+06,7.759785990934e+07
1.071465738198e+00,3.229169999944e-05,6.306590092973e+06,7.306855387758e+07
1.130025696630e+00,3.229169999944e-05,5.647451930232e+06,6.880357165057e+07
1.191786194854e+00,3.229169999944e-05,5.044362050305e+06,6.478748777517e+07
1.256922155382e+00,3.229169999944e-05,4.493021396478e+06,6.100577700398e+07
1.325618060951e+00,3.229169999944e-05,3.989439763009e+06,5.744476176090e+07
1.398068477029e+00,3.229169999944e-05,3.529914658313e+06,5.409156267255e+07
1.474478602879e+00,3.229169999944e-05,3.111011557533e+06,5.093405198655e+07
1.555064852738e+00,3.229169999944e-05,2.729545456423e+06,4.796080970824e+07
1.640055468759e+00,3.229169999944e-05,2.382563643854e+06,4.516108229725e+07
1.729691167460e+00,3.229169999944e-05,2.067329615334e+06,4.252474377439e+07
1.824225821491e+00,3.229169999944e-05,1.781308054718e+06,4.004225909832e+07
1.923927178677e+00,3.229169999944e-05,1.522150815745e+06,3.770464967951e+07
2.029077620350e+00,3.229169999944e-05,1.287683839296e+06,3.550346090673e+07
2.139974961130e+00,3.229169999944e-05,1.075894946223e+06,3.343073156867e+07
2.256933292416e+00,3.229169999944e-05,8.849224493120e+05,3.147896506002e+07
2.380283871978e+00,3.229169999944e-05,7.130445314986e+05,2.964110226795e+07
2.510376062171e+00,3.229169999944e-05,5.586693407017e+05,2.791049604092e+07
2.647578319423e+00,3.229169999944e-05,4.203257547770e+05,2.628088714736e+07
2.792279237804e+00,3.229169999944e-05,2.966547729876e+05,2.474638163749e+07
2.944888649628e+00,3.229169999944e-05,1.864014931296e+05,2.330142952615e+07
3.105838786213e+00,3.229169999944e-05,8.840763602071e+04,2.194080471973e+07
3.275585502074e+00,3.229169999944e-05,5.077986519281e+03,2.065958611455e+07
3.454609566030e+00,3.229169999944e-05,0.000000000000e+00,1.945313979822e+07
3.643418022870e+00,3.229169999944e-05,0.000000000000e+00,1.831710228983e+07
3.842545629440e+00,3.229169999944e-05,0.000000000000e+00,1.724736475809e+07
4.052556369225e+00,3.229169999944e-05,0.000000000000e+00,1.624005816056e+07
4.274045049697e+00,3.229169999944e-05,0.000000000000e+00,1.529153925007e+07
4.507638986977e+00,3.229169999944e-05,0.000000000000e+00,1.439837739784e+07
4.753999782561e+00,3.229169999944e-05,0.000000000000e+00,1.355734218554e+07
5.013825197157e+00,3.229169999944e-05,0.000000000000e+00,1.276539172145e+07
5.287851126931e+00,3.229169999944e-05,0.000000000000e+00,1.201966163850e+07
5.576853687767e+00,3.229169999944e-05,0.000000000000e+00,1.131745473433e+07
5.881651413438e+00,3.229169999944e-05,0.000000000000e+00,1.065623121596e+07
6.203107573913e+00,3.229169999944e-05,0.000000000000e+00,1.003359951373e+07
6.542132620377e+00,3.229169999944e-05,0.000000000000e+00,9.447307631358e+06
6.899686763872e+00,3.229169999944e-05,0.000000000000e+00,8.895235000734e+06
7.276782694877e+00,3.229169999944e-05,0.000000000000e+00,8.375384812094e+06
7.674488451523e+00,3.229169999944e-05,0.000000000000e+00,7.885876791750e+06
8.093930444567e+00,3.229169999944e-05,0.000000000000e+00,7.424940401300e+06
8.536296647692e+00,3.229169999944e-05,0.000000000000e+00,6.990908433705e+06
9.002839962173e+00,3.229169999944e-05,0.000000000000e+00,6.582210983063e+06
9.494881765433e+00,3.229169999944e-05,0.000000000000e+00,6.197369766295e+06
1.001381565354e+01,3.229169999944e-05,0.000000000000e+00,5.834992776168e+06
1.056111138827e+01,3.229169999944e-05,0.000000000000e+00,5.493769246351e+06
1.113831905982e+01,3.229169999944e-05,0.000000000000e+00,5.172464910267e+06
1.174707347714e+01,3.229169999944e-05,0.000000000000e+00,4.869917536604e+06
1.238909879816e+01,3.229169999944e-05,0.000000000000e+00,4.585032725338e+06
1.306621341299e+01,3.229169999944e-05,0.000000000000e+00,4.316779949051e+06
1.378033509421e+01,3.229169999944e-05,0.000000000000e+00,4.064188825242e+06
1.453348642843e+01,3.229169999944e-05,0.000000000000e+00,3.826345606134e+06
1.532780054486e+01,3.229169999944e-05,0.000000000000e+00,3.602389873288e+06
1.616552715688e+01,3.229169999944e-05,0.000000000000e+00,3.391511425065e+06
1.704903893387e+01,3.229169999944e-05,0.000000000000e+00,3.192947345679e+06
1.798083822122e+01,3.229169999944e-05,0.000000000000e+00,3.005979245250e+06
1.896356412767e+01,3.229169999944e-05,0.000000000000e+00,2.829930660851e+06
2.000000000000e+01,3.229169999944e-05,0.000000000000e+00,2.664164609183e+06
7.000000000000e-01,3.738757288965e-05,1.423766317531e+07,1.182140312276e+08
7.382578457164e-01,3.738757288965e-05,1.293007100054e+07,1.113142958869e+08
7.786066382311e-01,3.738757288965e-05,1.172711325482e+07,1.048172185233e+08
8.211606562871e-01,3.738757288965e-05,1.062105845775e+07,9.869930072534e+07
8.660404244251e-01,3.738757288965e-05,9.604715730769e+06,9.293841541112e+07
9.133730543420e-01,3.738757288965e-05,8.671398604938e+06,8.751372680042e+07
9.632926049056e-01,3.738757288965e-05,7.814891162306e+06,8.240561505633e+07
1.015940461846e+00,3.738757288965e-05,7.029416365524e+06,7.759560532493e+07
